code,Unnamed: 0,industry,price,pe-ratio,price-fcf,price-book,price-sales
INTU,253,Information Technology,413.18,1.0421869130897186,1.4385887549874574,1.931259683787881,2.842509775171065
ISRG,254,Health Care,758.71,1.6183400100123795,2.578413567818786,0.8536727587758026,4.266825513196481
IVZ,255,Financials,23.26,0.6428635827046388,0.33364665107814184,0.06904020125618512,0.3570992179863147
IPGP,256,Information Technology,231.08,2.1181988612238203,1.6524068411575734,0.4646218949402729,2.1079056695992175
IQV,257,Health Care,194.59,2.5571726493553717,0.9124412287470964,0.552321610049481,0.6795087976539589
IRM,258,Real Estate,34.65,1.4155777166074377,0.47608437917636115,0.9936191126734751,0.48973607038123157
JKHY,259,Information Technology,151.64,0.9658926673784985,1.0684444547594318,0.6969328424104093,1.385544965786901
J,260,Industrials,119.75,1.2502108786126753,0.5445578448380901,0.236042850240741,0.2367057673509286
JBHT,261,Industrials,146.66,0.8351025318735501,0.9754238976340641,0.5812438565216667,0.3305718475073314
SJM,262,Consumer Staples,113.22,0.2756740356117232,0.31039151179679986,0.14181230528297487,0.32445014662756594
JNJ,263,Health Care,162.59,0.6285819012414549,0.7599908712360772,0.6194958599203638,1.071297653958944
JCI,264,Industrials,56.1,1.6472792066614628,0.6036646571781675,0.20058977391999733,0.38566715542521984
JPM,265,Financials,153.26,0.5669451707161344,0.5158119087819869,0.16047181913599787,0.7448069403714563
JNPR,266,Information Technology,23.75,0.5872401917427642,0.502569398913445,0.1595388434433467,0.36526148582600193
KSU,267,Industrials,218.81,0.627830233796024,1.1059110680460384,0.42357096446362225,1.6100073313782988
K,268,Consumer Staples,58.61,0.36230370869761586,0.4789912715865289,0.5243323392699465,0.29996334310850437
KEY,269,Financials,21.54,0.5782201823975953,0.4195614712008773,0.11102410742548689,0.5836021505376343
KEYS,270,Information Technology,143.64,1.1017565581401045,0.9754238976340641,0.7529113839694783,1.285557184750733
KMB,271,Consumer Staples,130.81,0.35779370402503136,0.5691049363017289,4.756310081135564,0.47749266862170076
KIM,272,Real Estate,19.15,0.19994354048457638,0.6243358920949158,0.13994635389767254,1.5916422287390026
KMI,273,Energy,15.72,5.908106121085602,0.2948880856092386,0.10449327757692885,0.6203323558162267
KLAC,274,Information Technology,328.43,1.060414848641414,0.9373113082563094,1.600986288589374,1.730400782013685
KHC,275,Consumer Staples,37.6,2.436530024363738,0.3443052565820902,0.08583376372390583,0.3591397849462365
KR,276,Consumer Staples,32.75,0.16405141996525863,0.2167249785802838,0.23324392316278758,0.04081133919843597
LB,277,Consumer Discretionary,51.65,0.0346706609204928,0.2625892810518193,0.0,0.2509897360703812
LHX,278,Industrials,191.38,0.8422433726051421,1.0322697936551222,0.17446645452576512,0.4632086999022482
LH,279,Health Care,244.5,0.7328757592949697,0.5099981239616515,0.2696299751761825,0.3489369501466275
LRCX,280,Information Technology,596.9,0.556421826480104,1.3639785164598188,1.4479782749945853,1.505938416422287
LW,281,Consumer Staples,83.59,0.7775999722980987,0.9331124636638448,2.791463272412242,0.7060361681329422
LVS,282,Consumer Discretionary,64.81,0.4903064107590919,0.0,1.3061659697116106,2.7976173020527857
LEG,283,Consumer Discretionary,44.47,0.7883112333954867,0.3594856947240773,0.42263798877097114,0.28771994134897355
LDOS,284,Information Technology,90.38,0.39969916410779505,0.3478581250834063,0.3218766139646469,0.22242179863147604
LEN,285,Consumer Discretionary,86.25,0.20614479690937995,0.20929625353207737,0.1390133782050214,0.24282746823069398
LLY,286,Health Care,204.52,0.5652539189639151,1.17922935439138,3.1338653516152144,1.5508308895405667
LNC,287,Financials,59.4,0.46321506324669237,0.6986231425769803,0.04664878463255752,0.1367179863147605
LIN,288,Materials,254.61,1.4676306872035163,1.1643719042949672,0.25656831547906633,1.012121212121212
LYV,289,Communication Services,90.49,0.4903064107590919,0.0,7.263215767289205,0.8611192570869989
LKQ,290,Consumer Discretionary,39.98,0.5007984355182293,0.37886497745852893,0.20991953084650883,0.21425953079178883
LMT,291,Industrials,346.53,0.36343120986576194,0.4906188412271998,1.4936940839344919,0.30404447702834797
L,292,Financials,50.38,,0.41471665051726436,0.06624127417823167,0.2305840664711632
LOW,293,Consumer Discretionary,162.31,0.43145711367724376,0.392430475372645,2.7961281508754974,0.29384164222873893
LUMN,294,Communication Services,12.45,0.23865441392425937,0.14469864441723868,0.09329756926511504,0.1326368523949169
LYB,295,Materials,107.33,1.1934599864826545,0.8313712293079738,0.4562251137064125,0.36934261974584554
MTB,296,Financials,162.13,0.4744900749281535,0.664386409746116,0.1203538643519984,0.677468230694037
MRO,297,Energy,11.84,,4.1252033180735985,0.08023590956799893,0.5489125122189638
MPC,298,Energy,56.65,0.4903064107590919,0.0,0.11662196158139379,0.09998778103616812
MKTX,299,Financials,545.46,1.7256405378476172,3.0519140426305538,2.152374922946204,6.16047165200391
MAR,300,Consumer Discretionary,157.5,,0.9395722245753287,11.071622544691202,0.9937561094819158
MMC,301,Financials,119.02,0.5661935032707035,0.6475910313762578,0.6092331273012012,0.7203201368523948
MLM,302,Materials,347.57,0.7586203693009724,1.0978363669066835,0.3507988604368325,0.9366202346041054
MAS,303,Industrials,53.81,0.26477485765297754,0.5461727850659611,3.078819785748796,0.4040322580645161
MA,304,Information Technology,367.32,1.08183737083619,1.667910267345135,5.834829981840294,4.927969208211143
MKC,305,Consumer Staples,84.8,0.7830495612774716,0.903397563471019,0.5355280475817603,0.830510752688172
MXIM,306,Information Technology,96.75,0.9136517799210623,1.154036286836593,1.2557852823084485,2.2711510263929617
MCD,307,Consumer Discretionary,213.27,0.0346706609204928,1.207329314356335,0.0,1.699792277614858
MCK,308,Health Care,181.29,0.0346706609204928,0.19928362411927736,0.0,0.02652737047898338
MDT,309,Health Care,118.74,0.8516392156730264,1.090407641858477,0.2966862702630658,1.1753665689149557
MRK,310,Health Care,74.57,0.3891758198717647,0.9185780016130062,0.6008363460673408,0.8060239491691104
MET,311,Financials,59.56,0.203138127127657,0.15374230969331606,0.06810722556353398,0.16324535679374388
MTD,312,Health Care,1127.6,0.8490083796140188,1.3872336557411609,8.73545141029272,1.8079423264907133
MGM,313,Consumer Discretionary,38.63,0.4903064107590919,0.0,0.1520750379021375,0.7570503421309872
MCHP,314,Information Technology,157.25,2.592125185567901,0.764512703874116,0.7454475784282691,1.59980449657869
MU,315,Information Technology,92.52,0.4903064107590919,0.0,0.24164070439664792,0.9692693059628542
MSFT,316,Information Technology,234.55,0.9418393091247149,1.1491914661529803,1.2679139663129133,2.389503910068426
MAA,317,Real Estate,140.51,1.2002249934915312,1.023549116424619,0.24537260716725254,1.9569037145650046
MHK,318,Consumer Discretionary,182.98,0.9219201218208004,0.30231681065744503,0.14927611082418407,0.2795576735092864
TAP,319,Consumer Staples,47.01,,0.25709848427705795,0.07557103110474318,0.21630009775171063
MDLZ,320,Consumer Staples,54.33,0.41172584323468686,0.8129609107102449,0.2603002182496709,0.6019672531769306
MNST,321,Consumer Staples,88.24,0.7435870203923578,1.332325687993548,0.9385735468070573,2.18952834799609
MCO,322,Financials,278.55,0.6770644514717374,0.9121182407015223,2.892224647218566,2.003836754643206
MS,323,Financials,79.88,0.4903064107590919,0.0,0.13061659697116104,0.5489125122189638
MOS,324,Materials,32.12,,0.7877678431554578,0.13061659697116104,0.28771994134897355
MSI,325,Information Technology,181.08,0.0346706609204928,0.701207046941574,0.0,0.8692815249266861
MSCI,326,Financials,417.23,0.0346706609204928,1.4983415434186833,0.0,4.2545821114369495
NDAQ,327,Financials,141.99,0.627830233796024,0.7758172854692126,0.36106159305599517,0.859078690127077
NTAP,328,Information Technology,71.57,0.44104087360648564,0.4993395184577031,4.006197624244039,0.5999266862170087
NFLX,329,Communication Services,553.41,1.7076005191572796,4.208534233831741,2.066541159222298,2.0507697947214076
NWL,330,Consumer Discretionary,24.39,,0.28132258769512253,0.2575012911717175,0.22446236559139784
NEM,331,Materials,57.08,0.430705446231813,0.4628418693078192,0.18193026006697433,0.8162267839687193
NWSA,332,Communication Services,23.81,,0.6249818681860644,0.1446112323609283,0.32853128054740954
NWS,333,Communication Services,23.24,,0.6101244180896515,0.1408793295903237,0.32036901270772233
NEE,334,Utilities,73.76,0.9318797154727577,3.7947865474511984,0.3004181730336704,1.6467375366568913
NLSN,335,Industrials,24.32,,0.2677570897810063,0.3647934958265998,0.28159824046920817
NKE,336,Consumer Discretionary,135.65,1.4565435923834131,1.9401891897641799,1.8734151908435097,1.1549608993157379
NI,337,Utilities,22.18,,0.5962359321299611,0.1390133782050214,0.3713831867057673
NSC,338,Industrials,261.78,0.6259510651824473,0.8762665676427868,0.41610715892241307,1.4018695014662754
NTRS,339,Financials,100.27,0.4352154509043974,0.3772500372306579,0.16793562467720707,0.6795087976539589
NOC,340,Industrials,301.73,0.33261284460310164,0.5287314306049546,0.44409642970194757,0.2795576735092864
NLOK,341,Information Technology,20.55,0.0346706609204928,0.0,0.0,1.0304863147605081
NCLH,342,Consumer Discretionary,31.27,0.4903064107590919,0.0,0.1968578711493927,0.4999389051808406
NOV,343,Energy,15.87,,0.20219051652944509,0.1035603018842777,0.20405669599217982
NRG,344,Utilities,38.42,0.04603963103263272,0.18830203056975478,0.4524932109358079,0.21221896383186703
NUE,345,Materials,63.03,1.1173536576327923,0.4951406738652385,0.16606967329190475,0.19385386119257084
NVDA,346,Information Technology,579.96,1.7837068480071419,2.773175359300025,2.184096096496343,5.00347018572825
NVR,347,Consumer Discretionary,4699.97,0.38485373206053797,0.6534048161965933,0.5224663878846442,0.4978983382209188
ORLY,348,Consumer Discretionary,455.87,0.47223507259186126,0.5335762512885676,4.394315512386918,0.5958455522971651
OXY,349,Energy,28.16,0.4903064107590919,0.0,0.12315279142995185,0.2571114369501466
ODFL,350,Industrials,217.31,1.0032881227886778,1.2754797919724898,0.7501124568915248,1.3080034213098728
OMC,351,Communication Services,70.88,0.5265430455242321,0.30005589433842567,0.39744764506939,0.2367057673509286
OKE,352,Energy,46.71,0.4903064107590919,0.0,0.3153457841160888,0.4672898338220918
ORCL,353,Information Technology,64.7,0.36850496512241937,0.5413279643823482,2.0684071106076005,1.0651759530791787
OTIS,354,Industrials,64.35,0.0346706609204928,,0.0,
PCAR,355,Industrials,94.28,0.4737384074827228,0.5422969285190707,0.29388734318511234,0.3570992179863147
PKG,356,Materials,133.43,0.708258650457113,0.5729807928486191,0.3685253985972044,0.38566715542521984
PH,357,Industrials,297.07,0.5085030268338944,0.4957866499563869,0.5019409226463188,0.5836021505376343
PAYX,358,Information Technology,93.36,0.5987031202855829,0.9166400733395609,1.0869166819385903,1.7324413489736068
PAYC,359,Information Technology,386.97,2.955932229156378,5.4730324322547075,3.17958116055512,5.470760019550341
PYPL,360,Information Technology,266.07,1.412383129964357,1.997035085785238,1.4498442263798876,3.0037145650048873
PNR,361,Industrials,57.15,0.5041809390226676,0.6039876452237417,0.42077203738566876,0.64685972629521
PBCT,362,Financials,19.14,0.4231887717775056,0.3016708345662967,0.09702947203571964,0.7162390029325512
PEP,363,Consumer Staples,132.09,0.6548902618315307,0.9179320255218578,1.253919330923146,0.5325879765395893
PKI,364,Health Care,128.78,0.7806066420798216,0.8546263685893158,0.41610715892241307,0.7794965786901269
PRGO,365,Health Care,41.66,,0.39566035582838693,0.09143161787981273,0.22854349951124145
PFE,366,Health Care,33.75,0.39387374140570686,0.5933290397197933,0.266831048098229,0.8141862170087976
PM,367,Consumer Staples,87.56,0.0346706609204928,0.4783452954953805,0.0,0.9692693059628542
PSX,368,Energy,87.25,0.4903064107590919,0.0,0.1595388434433467,0.12243401759530789
PNW,369,Utilities,73.06,0.4903064107590919,0.0,0.12875064558585875,0.47953323558162264
PXD,370,Energy,150.06,2.764632864294255,1.8129318998079478,0.19779084684204387,0.6713465298142717
PNC,371,Financials,178.48,0.24410400290363224,0.43409593325171597,0.13248254835646334,0.981512707722385
POOL,372,Consumer Discretionary,328.39,0.8183779312127162,1.0287169251538062,2.0870666244606233,0.6958333333333333
PPG,373,Materials,136.89,0.5780322655362377,0.5758876852587869,0.5196674608066908,0.47953323558162264
PPL,374,Utilities,27.49,0.4903064107590919,0.0,0.14367825666827716,0.5672776148582599
PFG,375,Financials,60.45,0.22531231676786379,0.14889748900970318,0.09236459357246388,0.2305840664711632
PG,376,Consumer Staples,127.66,0.6280181506573818,0.6630944575638191,0.6045682488379455,0.9223362658846528
PGR,377,Financials,87.74,0.2424127511514131,0.2664651375987096,0.2649650967129267,0.3366935483870967
PLD,378,Real Estate,103.24,0.9604430783991257,1.48962086618818,0.19592489545674158,3.5750733137829904
PRU,379,Financials,89.91,,0.06944242979845158,0.04944771171051097,0.1305962854349951
PEG,380,Utilities,56.05,0.2794323728388769,2.941775119089754,0.16606967329190475,0.5999266862170087
PSA,381,Real Estate,242.61,0.7035607289231709,0.8300792771256771,0.4674208220182263,3.0077956989247308
PHM,382,Consumer Discretionary,46.92,0.16987684266734682,0.2364272493603096,0.17726538160371855,0.2346652003910068
PVH,383,Consumer Discretionary,102.29,,0.32654091407550956,0.14554420805357945,0.19793499511241444
QRVO,384,Information Technology,179.15,1.37968559608812,0.697977166485832,0.42077203738566876,1.1447580645161288
PWR,385,Industrials,81.13,0.5626230829049076,0.3007018704295741,0.25283641270846174,0.21221896383186703
QCOM,386,Information Technology,141.1,0.7108894865161206,0.6033416691325934,2.0264232044382986,1.2406647116324534
DGX,387,Health Care,115.74,0.34914952840257785,0.36852936000015474,0.22578011762157837,0.3407746823069403
RL,388,Consumer Discretionary,119.88,,1.4602289540409286,0.304150075804275,0.4183162267839686
RJF,389,Financials,122.65,0.37414247096314995,0.10464812676603868,0.21178548223181112,0.4183162267839686
RTX,390,Industrials,77.67,,1.3416923413151995,0.14927611082418407,0.3346529814271749
O,391,Real Estate,62.37,0.4903064107590919,0.0,0.19405894407143928,2.6180474095796673
REG,392,Real Estate,56.3,4.069151715839301,1.021934176196748,0.14647718374623062,1.914051808406647
REGN,393,Health Care,458.6,0.2809357077297384,0.8510735000879998,0.4151741832297619,1.2712732160312805
RF,394,Financials,22.21,1.0179456379745773,0.26097434082394827,0.11102410742548689,0.6550219941348973
RSG,395,Industrials,89.59,0.5276705466923782,0.701530034987148,0.3181447111940423,0.5774804496578689
RMD,396,Health Care,200.97,0.7884991502568444,1.202161505627148,0.9525681821968246,1.9364980449657867
RHI,397,Industrials,82.15,0.5695760067751419,0.5338992393341417,0.719324259034037,0.3713831867057673
ROK,398,Industrials,247.04,0.7597478704691186,0.8123149346190964,1.4293187611415623,0.9468230694037144
ROL,399,Industrials,35.46,1.6658829759358738,1.4757323802284896,1.7437315695650002,1.6467375366568913
ROP,400,Industrials,378.82,1.083528622588409,0.9418331408943481,0.3647934958265998,1.4773704789833821
ROST,401,Consumer Discretionary,123.61,2.7651966148783282,0.6960392382123869,1.3612115355780283,0.7080767350928641
RCL,402,Consumer Discretionary,96.66,0.4903064107590919,0.0,0.23231094747013645,0.881524926686217
SPGI,403,Financials,331.79,0.8014654136905246,0.7431954928662191,13.06539159988671,2.2038123167155423
CRM,404,Information Technology,240.47,1.1799299724649013,1.9198409428930057,0.508471752494877,2.1915689149560116
SBAC,405,Real Estate,250.51,0.0346706609204928,0.9105033004736514,0.0,2.81394183773216
SLB,406,Energy,29.41,,0.7222012699038965,0.30601602718957727,0.3530180840664711
STX,407,Information Technology,74.34,0.36380704358847726,0.5991428245401288,1.681222198157373,0.3877077223851417
SEE,408,Materials,43.21,0.3500891127093663,0.42537525602121273,25.530879829398728,0.2795576735092864
SRE,409,Utilities,122.57,0.4903064107590919,0.0,0.13248254835646334,0.6631842619745845
NOW,410,Information Technology,551.83,17.87897394015418,2.639458308432309,3.5574363160788365,5.019794721407624
SHW,411,Materials,682.03,0.7281778377610276,0.6947472860300902,1.3733402195824933,0.697873900293255
SPG,412,Real Estate,119.0,0.816122928876424,0.6785978837513804,1.7651900104959766,1.6263318670576732
SWKS,413,Information Technology,190.36,0.5643143346571268,1.1562972031556125,0.663345717474968,1.650818670576735
SLG,414,Real Estate,71.26,0.54214014501692,0.5232406338301934,0.08303483664595238,1.0672165200391006
SNA,415,Industrials,206.82,0.33975368533469363,0.3875856546890321,0.27149592656148475,0.6448191593352883
SO,416,Utilities,58.38,0.4903064107590919,0.0,0.17539943021841625,1.1937316715542519
LUV,417,Industrials,59.29,0.4903064107590919,0.0,0.36759242290455324,0.7284824046920819
SWK,418,Industrials,174.98,0.4260075246978709,0.5200107533744515,0.2612331939423221,0.3815860215053763
SBUX,419,Consumer Discretionary,104.38,0.0346706609204928,20.594686749947297,0.0,1.0835410557184748
STT,420,Financials,76.82,0.2927744699952725,1.6042816223670189,0.09889542342102194,0.4632086999022482
STE,421,Health Care,173.11,0.6468098367931503,1.0012629412799996,0.3554637389000883,0.991715542521994
SYK,422,Health Care,248.82,1.1132194866829233,1.0955754505876643,0.6670776202455725,1.3406524926686216
SIVB,423,Financials,540.13,0.6573331810291805,0.6485599955129804,0.32747446812055375,1.407991202346041
SYF,424,Financials,40.22,0.332988678325817,0.10238721044701932,0.17260050314046282,0.29588220918866076
SNPS,425,Information Technology,260.68,1.3644643303181474,1.574566722174193,0.7557103110474317,2.169122678396872
SYY,426,Consumer Staples,80.98,,0.9980330608242577,2.70096463022508,0.18365102639296185
TMUS,427,Communication Services,119.38,0.4903064107590919,0.0,0.21458440930976455,0.414235092864125
TROW,428,Financials,166.23,0.31175407299239866,0.7283380427698062,0.459024040784366,1.265151515151515
TTWO,429,Communication Services,186.99,1.3015121817633233,0.7506242179144255,0.6362894223880846,1.334530791788856
TPR,430,Consumer Discretionary,41.69,,0.7922896757934965,0.37412325275311126,0.5101417399804495
TGT,431,Consumer Discretionary,187.08,0.4656579824443423,0.4137476863805418,0.6558819119337587,0.21834066471163244
TEL,432,Information Technology,130.72,,0.8178057313938578,0.409576329073855,0.7080767350928641
FTI,433,Energy,7.59,,0.3132984042069676,0.07557103110474318,0.05305474095796676
TDY,434,Industrials,390.82,1.029972317101469,1.001585929325574,0.44409642970194757,0.9774315738025414
TFX,435,Health Care,400.39,0.9683355865761485,1.9976810618763865,0.5373939989670625,1.538587487781036
TER,436,Information Technology,134.19,0.7806066420798216,1.2370442145491607,1.043066824383986,1.6059261974584553
TSLA,437,Consumer Discretionary,742.02,22.27453724417178,9.316267186542035,2.880095963214101,5.097336265884652
TXN,438,Information Technology,179.39,0.5646901683798421,0.9838215868189932,1.6746913683088147,2.360935972629521
TXT,439,Industrials,53.48,3.140654503870982,0.5539244981597417,0.198723822534695,0.21425953079178883
TMO,440,Health Care,456.66,0.8837729989651905,1.0322697936551222,0.5308631691185046,1.1549608993157379
TJX,441,Consumer Discretionary,69.86,2.1879160167875216,0.4735004748117676,1.4059943688252836,0.5183040078201367
TSCO,442,Consumer Discretionary,161.08,0.4744900749281535,0.5542474862053159,0.9077853489495693,0.3632209188660801
TT,443,Industrials,155.35,0.829277109171462,0.9463549735323867,0.5383269746597137,0.6182917888563049
TDG,444,Industrials,609.15,0.0346706609204928,1.1776144141635092,0.0,1.4855327468230692
TRV,445,Financials,150.96,0.2702244466323504,0.19379282734451606,0.12128684004464955,0.24486803519061578
TRMB,446,Information Technology,76.05,1.701399262732476,1.1391788367401803,0.5299301934258533,1.2447458455522968
TFC,447,Financials,60.17,0.5162076181495594,0.7312449351799739,0.10822518034753344,0.6835899315738024
TWTR,448,Communication Services,71.92,,14.225039503178628,0.669876547323526,3.1220674486803515
TYL,449,Information Technology,473.19,2.6152389595148957,2.03417871102627,1.1195708311813803,3.5913978494623655
TSN,450,Consumer Staples,68.87,0.2982240589746454,0.2541915918668902,0.1483431351315329,0.12039345063538609
UDR,451,Real Estate,43.43,4.08061464438212,1.127228279053935,0.35826266597804174,2.105865102639296
ULTA,452,Consumer Discretionary,334.08,1.585266642413427,0.9941572042773674,0.9469703280409176,0.6223729227761484
USB,453,Financials,52.81,0.4681009016419922,0.5455268089748128,0.13994635389767254,0.6448191593352883
UAA,454,Consumer Discretionary,21.89,,6.850899434674218,0.6316245439248287,0.455046432062561
UA,455,Consumer Discretionary,18.3,,5.7275470121671725,0.5280642420405511,0.3754643206256109
UNP,456,Industrials,211.15,0.5036171884385946,0.8039172454341674,0.7799676790563617,1.5018572825024437
UAL,457,Industrials,54.96,0.4903064107590919,0.0,0.21271845792446226,0.19589442815249264
UNH,458,Health Care,332.21,0.4547588044855966,0.5135509924629675,0.4319677456974826,0.253030303030303
UPS,459,Industrials,160.07,0.5590526625391116,0.6453301150572385,2.3007180580777367,0.3366935483870967
URI,460,Industrials,312.52,0.7223524150589393,0.30683864329548377,0.4627559435549706,0.5448313782991201
UHS,461,Health Care,137.94,0.2540635965555895,0.20671234916748382,0.18099728437432316,0.21425953079178883
UNM,462,Financials,27.8,0.13454847273210213,0.382417845959845,0.04851473601785982,0.08774437927663732
VLO,463,Energy,78.16,0.4903064107590919,0.0,0.1483431351315329,0.09998778103616812
VAR,464,Health Care,175.8,1.0938640499630818,1.1979626610346836,0.669876547323526,1.052932551319648
VTR,465,Real Estate,55.92,1.2079295848071963,0.4922337814550708,0.1893940656081835,1.132514662756598
VRSN,466,Information Technology,195.51,0.0346706609204928,1.0749042156709159,0.0,3.6362903225806447
VRSK,467,Industrials,167.53,0.7792912240503178,1.148868478107406,1.0505306299251953,2.063013196480938
VZ,468,"Communication Services
",57.12,0.33749868299840147,0.35205696967587086,0.33120637089115834,0.3754643206256109
VRTX,469,Health Care,217.04,0.39594082688064136,0.6169071670467096,0.6055012245305966,1.8814027370478983
VFC,470,Consumer Discretionary,81.96,,1.1359489562844383,0.9525681821968246,0.7509286412512218
VIAC,471,Communication Services,65.6,0.5603680805686153,0.7315679232255481,0.24723855855255483,0.31832844574780056
VTRS,472,Health Care,15.3,0.5528514061143079,0.15406529773889024,0.05877746863702247,0.14079912023460409
V,473,Information Technology,219.43,0.8520150493957418,1.8633180349175218,1.060793362544358,5.154472140762463
VNT,474,Information Technology,32.42,,,,
VNO,475,Real Estate,44.6,0.4903064107590919,0.0,0.11568898588874264,1.1386363636363634
VMC,476,Materials,174.15,0.9269938770774578,0.9495848539881286,0.3629275444412975,0.9753910068426197
WRB,477,Financials,71.26,0.47148340514643056,0.3149133444348386,0.19592489545674158,0.3387341153470185
WAB,478,Industrials,74.74,0.8213846009944392,0.5613532232079481,0.1315495726638122,0.38362658846529807
WMT,479,Consumer Staples,133.21,0.4575775574059619,0.5035383630501675,0.40211252353264576,0.13875855327468228
WBA,480,Consumer Staples,49.17,,0.27744673114823215,0.1931259683787881,0.061217008797653946
DIS,481,Communication Services,197.51,,4.395544312219198,0.3694583742898555,1.2039345063538611
WM,482,Industrials,111.87,0.8443104580800767,0.7160644970379869,0.6166969328424105,0.6366568914956011
WAT,483,Health Care,279.9,0.0346706609204928,1.0881467255394577,0.0,1.505938416422287
WEC,484,Utilities,81.93,0.508127193111179,13.009958475728512,0.22857904469953186,0.7305229716520039
WFC,485,Financials,38.29,,0.14017681177919994,0.08116888526065008,0.40199169110459426
WELL,486,Real Estate,73.6,0.7129565719910551,0.22996748844882572,0.16980157606250937,1.3590175953079178
WST,487,Health Care,278.92,1.5931591505904497,2.469566596460283,1.1186378554887293,2.0079178885630498
WDC,488,Information Technology,70.53,2.409845830050947,3.147841492166089,0.2052546523832531,0.2673142717497556
WU,489,Information Technology,23.79,0.32866659051459024,0.424083303838916,13.59158989054196,0.41627565982404685
WRK,490,Materials,44.87,,0.23448932108686443,0.10076137480632424,0.1367179863147605
WY,491,Real Estate,35.9,0.9920131111072167,0.8378309902194578,0.29295436749246123,0.7284824046920819
WHR,492,Consumer Discretionary,193.52,0.21384938822504504,0.3149133444348386,0.24164070439664792,0.1285557184750733
WMB,493,Energy,23.91,2.496099669414124,0.4705935824015998,0.18193026006697433,0.7652126099706744
WLTW,494,Financials,225.64,1.0626698509777062,0.6941013099389416,0.2556353397864152,0.6407380254154447
WYNN,495,Consumer Discretionary,134.21,0.0346706609204928,0.0,0.0,1.3937072336265883
XEL,496,Utilities,60.21,0.4903064107590919,0.0,0.2071206037685554,0.5631964809384163
XRX,497,Information Technology,25.32,0.9709664226351561,0.25257665163901927,0.08583376372390583,0.15304252199413487
XLNX,498,Information Technology,133.81,1.3815647647016966,0.9618583997199481,1.1774153241257517,2.226258553274682
XYL,499,Industrials,101.09,3.275202976603084,0.9014596351975739,0.5905736134481782,1.0651759530791787
YUM,500,Consumer Discretionary,104.68,0.0346706609204928,0.9502308300792771,0.0,1.1610826001955032
ZBRA,501,Information Technology,512.69,1.7021509301779065,0.9973870847331093,1.19234293520817,1.2671920821114369
ZBH,502,Health Care,163.69,,1.4398807071697544,0.266831048098229,0.9896749755620721
ZION,503,Financials,56.78,0.7676403786461414,0.4247292799300644,0.11289005881078919,0.6550219941348973
ZTS,504,Health Care,159.05,1.1194207431077268,1.451185288764851,1.8696832880729053,2.3262463343108504
